person74	hasAge	v1
v64	lessThan	v95
v64	lessThan	v96
v64	lessThan	v97
v64	lessThan	v98
v64	lessThan	v99
v64	lessThan	v100
v65	lessThan	v66
v65	lessThan	v67
v65	lessThan	v68
v65	lessThan	v69
v65	lessThan	v70
v65	lessThan	v71
v65	lessThan	v72
v65	lessThan	v73
v65	lessThan	v74
v65	lessThan	v75
v65	lessThan	v76
v65	lessThan	v77
v65	lessThan	v78
v65	lessThan	v79
v65	lessThan	v80
v65	lessThan	v81
v65	lessThan	v82
v65	lessThan	v83
v65	lessThan	v84
v65	lessThan	v85
v65	lessThan	v86
v65	lessThan	v87
v65	lessThan	v88
v65	lessThan	v89
v65	lessThan	v90
v65	lessThan	v91
v65	lessThan	v92
v65	lessThan	v93
v65	lessThan	v94
v65	lessThan	v95
v65	lessThan	v96
v65	lessThan	v97
v65	lessThan	v98
v65	lessThan	v99
v65	lessThan	v100
person21	hasAge	v66
person63	hasAge	v66
v66	lessThan	v67
v66	lessThan	v68
v66	lessThan	v69
v66	lessThan	v70
v66	lessThan	v71
v66	lessThan	v72
v66	lessThan	v73
v66	lessThan	v74
v66	lessThan	v75
v66	lessThan	v76
v66	lessThan	v77
v66	lessThan	v78
v66	lessThan	v79
v66	lessThan	v80
v66	lessThan	v81
v66	lessThan	v82
v66	lessThan	v83
v66	lessThan	v84
v66	lessThan	v85
v66	lessThan	v86
v66	lessThan	v87
v66	lessThan	v88
v66	lessThan	v89
v66	lessThan	v90
v66	lessThan	v91
v66	lessThan	v92
v66	lessThan	v93
v66	lessThan	v94
v66	lessThan	v95
v66	lessThan	v96
v66	lessThan	v97
v66	lessThan	v98
v66	lessThan	v99
v66	lessThan	v100
person18	hasAge	v67
person77	hasAge	v67
v67	lessThan	v68
v67	lessThan	v69
v67	lessThan	v70
v67	lessThan	v71
v67	lessThan	v72
v67	lessThan	v73
v67	lessThan	v74
v67	lessThan	v75
v67	lessThan	v76
v67	lessThan	v77
v67	lessThan	v78
v67	lessThan	v79
v67	lessThan	v80
v67	lessThan	v81
v67	lessThan	v82
v67	lessThan	v83
v67	lessThan	v84
v67	lessThan	v85
v67	lessThan	v86
v67	lessThan	v87
v67	lessThan	v88
v67	lessThan	v89
v67	lessThan	v90
v67	lessThan	v91
v67	lessThan	v92
v67	lessThan	v93
v67	lessThan	v94
v67	lessThan	v95
v67	lessThan	v96
v67	lessThan	v97
v67	lessThan	v98
v67	lessThan	v99
v67	lessThan	v100
person51	hasAge	v68
v68	lessThan	v69
v68	lessThan	v70
v68	lessThan	v71
v68	lessThan	v72
v68	lessThan	v73
v68	lessThan	v74
v68	lessThan	v75
v68	lessThan	v76
v68	lessThan	v77
v68	lessThan	v78
v68	lessThan	v79
v68	lessThan	v80
v68	lessThan	v81
v68	lessThan	v82
v68	lessThan	v83
v68	lessThan	v84
v68	lessThan	v85
v68	lessThan	v86
v68	lessThan	v87
v68	lessThan	v88
v68	lessThan	v89
v68	lessThan	v90
v68	lessThan	v91
v68	lessThan	v92
v68	lessThan	v93
v68	lessThan	v94
v68	lessThan	v95
v68	lessThan	v96
v68	lessThan	v97
v68	lessThan	v98
v68	lessThan	v99
v68	lessThan	v100
person27	hasAge	v69
v69	lessThan	v70
v69	lessThan	v71
v69	lessThan	v72
v69	lessThan	v73
v69	lessThan	v74
v69	lessThan	v75
v69	lessThan	v76
v69	lessThan	v77
v69	lessThan	v78
v69	lessThan	v79
v69	lessThan	v80
v69	lessThan	v81
v69	lessThan	v82
v69	lessThan	v83
v69	lessThan	v84
v69	lessThan	v85
v69	lessThan	v86
v69	lessThan	v87
v69	lessThan	v88
v69	lessThan	v89
v69	lessThan	v90
v69	lessThan	v91
v69	lessThan	v92
v69	lessThan	v93
v69	lessThan	v94
v69	lessThan	v95
v69	lessThan	v96
v69	lessThan	v97
v69	lessThan	v98
v69	lessThan	v99
v69	lessThan	v100
v70	lessThan	v71
v70	lessThan	v72
v70	lessThan	v73
v70	lessThan	v74
v70	lessThan	v75
v70	lessThan	v76
v70	lessThan	v77
v70	lessThan	v78
v70	lessThan	v79
v70	lessThan	v80
v70	lessThan	v81
v70	lessThan	v82
v70	lessThan	v83
v70	lessThan	v84
v70	lessThan	v85
v70	lessThan	v86
v70	lessThan	v87
v70	lessThan	v88
v70	lessThan	v89
v70	lessThan	v90
v70	lessThan	v91
v70	lessThan	v92
v70	lessThan	v93
v70	lessThan	v94
v70	lessThan	v95
v70	lessThan	v96
v70	lessThan	v97
v70	lessThan	v98
v70	lessThan	v99
v70	lessThan	v100
person1	hasAge	v71
person97	hasAge	v71
v71	lessThan	v72
v71	lessThan	v73
v71	lessThan	v74
v71	lessThan	v75
v71	lessThan	v76
v71	lessThan	v77
v71	lessThan	v78
v71	lessThan	v79
v71	lessThan	v80
v71	lessThan	v81
v71	lessThan	v82
v71	lessThan	v83
v71	lessThan	v84
v71	lessThan	v85
v71	lessThan	v86
v71	lessThan	v87
v71	lessThan	v88
v71	lessThan	v89
v71	lessThan	v90
v71	lessThan	v91
v71	lessThan	v92
v71	lessThan	v93
v71	lessThan	v94
v71	lessThan	v95
v71	lessThan	v96
v71	lessThan	v97
v71	lessThan	v98
v71	lessThan	v99
v71	lessThan	v100
v72	lessThan	v73
v72	lessThan	v74
v72	lessThan	v75
v72	lessThan	v76
v72	lessThan	v77
v72	lessThan	v78
v72	lessThan	v79
v72	lessThan	v80
v72	lessThan	v81
v72	lessThan	v82
v72	lessThan	v83
v72	lessThan	v84
v72	lessThan	v85
v72	lessThan	v86
v72	lessThan	v87
v72	lessThan	v88
v72	lessThan	v89
v72	lessThan	v90
v72	lessThan	v91
v72	lessThan	v92
v72	lessThan	v93
v72	lessThan	v94
v72	lessThan	v95
v72	lessThan	v96
v72	lessThan	v97
v72	lessThan	v98
v72	lessThan	v99
v72	lessThan	v100
v73	lessThan	v74
v73	lessThan	v75
v73	lessThan	v76
v73	lessThan	v77
v73	lessThan	v78
v73	lessThan	v79
v73	lessThan	v80
v73	lessThan	v81
v73	lessThan	v82
v73	lessThan	v83
v73	lessThan	v84
v73	lessThan	v85
v73	lessThan	v86
v73	lessThan	v87
v73	lessThan	v88
v73	lessThan	v89
v73	lessThan	v90
v73	lessThan	v91
v73	lessThan	v92
v73	lessThan	v93
v73	lessThan	v94
v73	lessThan	v95
v73	lessThan	v96
v73	lessThan	v97
v73	lessThan	v98
v73	lessThan	v99
v73	lessThan	v100
v74	lessThan	v75
v74	lessThan	v76
v74	lessThan	v77
v74	lessThan	v78
v74	lessThan	v79
v74	lessThan	v80
v74	lessThan	v81
v74	lessThan	v82
v74	lessThan	v83
v74	lessThan	v84
v74	lessThan	v85
v74	lessThan	v86
v74	lessThan	v87
v74	lessThan	v88
v74	lessThan	v89
v74	lessThan	v90
v74	lessThan	v91
v74	lessThan	v92
v74	lessThan	v93
v74	lessThan	v94
v74	lessThan	v95
v74	lessThan	v96
v74	lessThan	v97
v74	lessThan	v98
v74	lessThan	v99
v74	lessThan	v100
person75	hasAge	v75
v75	lessThan	v76
v75	lessThan	v77
v75	lessThan	v78
v75	lessThan	v79
v75	lessThan	v80
v75	lessThan	v81
v75	lessThan	v82
v75	lessThan	v83
v75	lessThan	v84
v75	lessThan	v85
v75	lessThan	v86
v75	lessThan	v87
v75	lessThan	v88
v75	lessThan	v89
v75	lessThan	v90
v75	lessThan	v91
v75	lessThan	v92
v75	lessThan	v93
v75	lessThan	v94
v75	lessThan	v95
v75	lessThan	v96
v75	lessThan	v97
v75	lessThan	v98
v75	lessThan	v99
v75	lessThan	v100
person23	hasAge	v76
v76	lessThan	v77
v76	lessThan	v78
v76	lessThan	v79
v76	lessThan	v80
v76	lessThan	v81
v76	lessThan	v82
v76	lessThan	v83
v76	lessThan	v84
v76	lessThan	v85
v76	lessThan	v86
v76	lessThan	v87
v76	lessThan	v88
v76	lessThan	v89
v76	lessThan	v90
v76	lessThan	v91
v76	lessThan	v92
v76	lessThan	v93
v76	lessThan	v94
v76	lessThan	v95
v76	lessThan	v96
v76	lessThan	v97
v76	lessThan	v98
v76	lessThan	v99
v76	lessThan	v100
person42	hasAge	v77
v77	lessThan	v78
v77	lessThan	v79
v77	lessThan	v80
v77	lessThan	v81
v77	lessThan	v82
v77	lessThan	v83
v77	lessThan	v84
v77	lessThan	v85
v77	lessThan	v86
v77	lessThan	v87
v77	lessThan	v88
v77	lessThan	v89
v77	lessThan	v90
v77	lessThan	v91
v77	lessThan	v92
v77	lessThan	v93
v77	lessThan	v94
v77	lessThan	v95
v77	lessThan	v96
v77	lessThan	v97
v77	lessThan	v98
v77	lessThan	v99
v77	lessThan	v100
v78	lessThan	v79
v78	lessThan	v80
v78	lessThan	v81
v78	lessThan	v82
v78	lessThan	v83
v78	lessThan	v84
v78	lessThan	v85
v78	lessThan	v86
v78	lessThan	v87
v78	lessThan	v88
v78	lessThan	v89
v78	lessThan	v90
v78	lessThan	v91
v78	lessThan	v92
v78	lessThan	v93
v78	lessThan	v94
v78	lessThan	v95
v78	lessThan	v96
v78	lessThan	v97
v78	lessThan	v98
v78	lessThan	v99
v78	lessThan	v100
v79	lessThan	v80
v79	lessThan	v81
v79	lessThan	v82
v79	lessThan	v83
v79	lessThan	v84
v79	lessThan	v85
v79	lessThan	v86
v79	lessThan	v87
v79	lessThan	v88
v79	lessThan	v89
v79	lessThan	v90
v79	lessThan	v91
v79	lessThan	v92
v79	lessThan	v93
v79	lessThan	v94
v79	lessThan	v95
v79	lessThan	v96
v79	lessThan	v97
v79	lessThan	v98
v79	lessThan	v99
v79	lessThan	v100
person59	hasAge	v80
v80	lessThan	v81
v80	lessThan	v82
v80	lessThan	v83
v80	lessThan	v84
v80	lessThan	v85
v80	lessThan	v86
v80	lessThan	v87
v80	lessThan	v88
v80	lessThan	v89
v80	lessThan	v90
v80	lessThan	v91
v80	lessThan	v92
v80	lessThan	v93
v80	lessThan	v94
v80	lessThan	v95
v80	lessThan	v96
v80	lessThan	v97
v80	lessThan	v98
v80	lessThan	v99
v80	lessThan	v100
v81	lessThan	v82
v81	lessThan	v83
v81	lessThan	v84
v81	lessThan	v85
v81	lessThan	v86
v81	lessThan	v87
v81	lessThan	v88
v81	lessThan	v89
v81	lessThan	v90
v81	lessThan	v91
v81	lessThan	v92
v81	lessThan	v93
v81	lessThan	v94
v81	lessThan	v95
v81	lessThan	v96
v81	lessThan	v97
v81	lessThan	v98
v81	lessThan	v99
v81	lessThan	v100
person56	hasAge	v82
person83	hasAge	v82
v82	lessThan	v83
v82	lessThan	v84
v82	lessThan	v85
v82	lessThan	v86
v82	lessThan	v87
v82	lessThan	v88
v82	lessThan	v89
v82	lessThan	v90
v82	lessThan	v91
v82	lessThan	v92
v82	lessThan	v93
v82	lessThan	v94
v82	lessThan	v95
v82	lessThan	v96
v82	lessThan	v97
v82	lessThan	v98
v82	lessThan	v99
v82	lessThan	v100
v83	lessThan	v84
v83	lessThan	v85
v83	lessThan	v86
v83	lessThan	v87
v83	lessThan	v88
v83	lessThan	v89
v83	lessThan	v90
v83	lessThan	v91
v83	lessThan	v92
v83	lessThan	v93
v83	lessThan	v94
v83	lessThan	v95
v83	lessThan	v96
v83	lessThan	v97
v83	lessThan	v98
v83	lessThan	v99
v83	lessThan	v100
person26	hasAge	v84
v84	lessThan	v85
v84	lessThan	v86
v84	lessThan	v87
v84	lessThan	v88
v84	lessThan	v89
v84	lessThan	v90
v84	lessThan	v91
v84	lessThan	v92
v84	lessThan	v93
v84	lessThan	v94
v84	lessThan	v95
v84	lessThan	v96
v84	lessThan	v97
v84	lessThan	v98
v84	lessThan	v99
v84	lessThan	v100
person32	hasAge	v85
v85	lessThan	v86
v85	lessThan	v87
v85	lessThan	v88
v85	lessThan	v89
v85	lessThan	v90
v85	lessThan	v91
v85	lessThan	v92
v85	lessThan	v93
v85	lessThan	v94
v85	lessThan	v95
v85	lessThan	v96
v85	lessThan	v97
v85	lessThan	v98
v85	lessThan	v99
v85	lessThan	v100
person81	hasAge	v86
v86	lessThan	v87
v86	lessThan	v88
v86	lessThan	v89
v86	lessThan	v90
v86	lessThan	v91
v86	lessThan	v92
v86	lessThan	v93
v86	lessThan	v94
v86	lessThan	v95
v86	lessThan	v96
v86	lessThan	v97
v86	lessThan	v98
v86	lessThan	v99
v86	lessThan	v100
v87	lessThan	v88
v87	lessThan	v89
v87	lessThan	v90
v87	lessThan	v91
v87	lessThan	v92
v87	lessThan	v93
v87	lessThan	v94
v87	lessThan	v95
v87	lessThan	v96
v87	lessThan	v97
v87	lessThan	v98
v87	lessThan	v99
v87	lessThan	v100
person72	hasAge	v88
v88	lessThan	v89
v88	lessThan	v90
v88	lessThan	v91
v88	lessThan	v92
v88	lessThan	v93
v88	lessThan	v94
v88	lessThan	v95
v88	lessThan	v96
v88	lessThan	v97
v88	lessThan	v98
v88	lessThan	v99
v88	lessThan	v100
v89	lessThan	v90
v89	lessThan	v91
v89	lessThan	v92
v89	lessThan	v93
v89	lessThan	v94
v89	lessThan	v95
v89	lessThan	v96
v89	lessThan	v97
v89	lessThan	v98
v89	lessThan	v99
v89	lessThan	v100
v90	lessThan	v91
v90	lessThan	v92
v90	lessThan	v93
v90	lessThan	v94
v90	lessThan	v95
v90	lessThan	v96
v90	lessThan	v97
v90	lessThan	v98
v90	lessThan	v99
v90	lessThan	v100
person17	hasAge	v91
v91	lessThan	v92
v91	lessThan	v93
v91	lessThan	v94
v91	lessThan	v95
v91	lessThan	v96
v91	lessThan	v97
v91	lessThan	v98
v91	lessThan	v99
v91	lessThan	v100
v92	lessThan	v93
v92	lessThan	v94
v92	lessThan	v95
v92	lessThan	v96
v92	lessThan	v97
v92	lessThan	v98
v92	lessThan	v99
v92	lessThan	v100
v93	lessThan	v94
v93	lessThan	v95
v93	lessThan	v96
v93	lessThan	v97
v93	lessThan	v98
v93	lessThan	v99
v93	lessThan	v100
person9	hasAge	v94
v94	lessThan	v95
v94	lessThan	v96
v94	lessThan	v97
v94	lessThan	v98
v94	lessThan	v99
v94	lessThan	v100
person40	hasAge	v95
person89	hasAge	v95
v95	lessThan	v96
v95	lessThan	v97
v95	lessThan	v98
v95	lessThan	v99
v95	lessThan	v100
v96	lessThan	v97
v96	lessThan	v98
v96	lessThan	v99
v96	lessThan	v100
person94	hasAge	v97
v97	lessThan	v98
v97	lessThan	v99
v97	lessThan	v100
person73	hasAge	v98
v98	lessThan	v99
v98	lessThan	v100
v99	lessThan	v100
person35	hasAge	v100
person74	hasAgeLessThan	person46
person74	hasAgeLessThan	person65
person74	hasAgeLessThan	person34
person74	hasAgeLessThan	person8
person74	hasAgeLessThan	person78
person74	hasAgeLessThan	person87
person74	hasAgeLessThan	person53
person74	hasAgeLessThan	person13
person74	hasAgeLessThan	person85
person74	hasAgeLessThan	person57
person74	hasAgeLessThan	person67
person74	hasAgeLessThan	person12
person74	hasAgeLessThan	person14
person74	hasAgeLessThan	person25
person74	hasAgeLessThan	person24
person74	hasAgeLessThan	person36
person74	hasAgeLessThan	person4
person74	hasAgeLessThan	person99
person74	hasAgeLessThan	person39
person74	hasAgeLessThan	person43
person74	hasAgeLessThan	person31
person74	hasAgeLessThan	person60
person74	hasAgeLessThan	person16
person74	hasAgeLessThan	person96
person74	hasAgeLessThan	person37
person74	hasAgeLessThan	person47
person74	hasAgeLessThan	person33
person74	hasAgeLessThan	person38
person74	hasAgeLessThan	person71
person74	hasAgeLessThan	person64
person74	hasAgeLessThan	person49
person74	hasAgeLessThan	person52
person74	hasAgeLessThan	person61
person74	hasAgeLessThan	person80
person74	hasAgeLessThan	person29
person74	hasAgeLessThan	person58
person74	hasAgeLessThan	person98
person74	hasAgeLessThan	person48
person74	hasAgeLessThan	person20
person74	hasAgeLessThan	person22
person74	hasAgeLessThan	person84
person74	hasAgeLessThan	person62
person74	hasAgeLessThan	person88
person74	hasAgeLessThan	person44
person74	hasAgeLessThan	person7
person74	hasAgeLessThan	person90
person74	hasAgeLessThan	person15
person74	hasAgeLessThan	person5
person74	hasAgeLessThan	person6
person74	hasAgeLessThan	person76
person74	hasAgeLessThan	person86
person74	hasAgeLessThan	person45
person74	hasAgeLessThan	person66
person74	hasAgeLessThan	person92
person74	hasAgeLessThan	person93
person74	hasAgeLessThan	person28
person74	hasAgeLessThan	person54
person74	hasAgeLessThan	person91
person74	hasAgeLessThan	person82
person74	hasAgeLessThan	person69
person74	hasAgeLessThan	person19
person74	hasAgeLessThan	person79
person74	hasAgeLessThan	person21
person74	hasAgeLessThan	person63
person74	hasAgeLessThan	person68
person74	hasAgeLessThan	person18
person74	hasAgeLessThan	person77
person74	hasAgeLessThan	person3
person74	hasAgeLessThan	person51
person74	hasAgeLessThan	person27
person74	hasAgeLessThan	person10
person74	hasAgeLessThan	person1
person74	hasAgeLessThan	person97
person74	hasAgeLessThan	person2
person74	hasAgeLessThan	person75
person74	hasAgeLessThan	person23
person74	hasAgeLessThan	person41
person74	hasAgeLessThan	person42
person74	hasAgeLessThan	person59
person74	hasAgeLessThan	person55
person74	hasAgeLessThan	person56
person74	hasAgeLessThan	person83
person74	hasAgeLessThan	person30
person74	hasAgeLessThan	person26
person74	hasAgeLessThan	person32
person74	hasAgeLessThan	person50
person74	hasAgeLessThan	person81
person74	hasAgeLessThan	person72
person74	hasAgeLessThan	person11
person74	hasAgeLessThan	person17
person74	hasAgeLessThan	person9
person74	hasAgeLessThan	person0
person74	hasAgeLessThan	person40
person74	hasAgeLessThan	person89
person74	hasAgeLessThan	person70
person74	hasAgeLessThan	person94
person74	hasAgeLessThan	person73
person74	hasAgeLessThan	person95
person74	hasAgeLessThan	person35
person46	hasAgeLessThan	person65
person46	hasAgeLessThan	person34
person46	hasAgeLessThan	person8
person46	hasAgeLessThan	person78
person46	hasAgeLessThan	person87
person46	hasAgeLessThan	person53
person46	hasAgeLessThan	person13
person46	hasAgeLessThan	person85
person46	hasAgeLessThan	person57
person46	hasAgeLessThan	person67
person46	hasAgeLessThan	person12
person46	hasAgeLessThan	person14
person46	hasAgeLessThan	person25
person46	hasAgeLessThan	person24
person46	hasAgeLessThan	person36
person46	hasAgeLessThan	person4
person46	hasAgeLessThan	person99
person46	hasAgeLessThan	person39
person46	hasAgeLessThan	person43
person46	hasAgeLessThan	person31
person46	hasAgeLessThan	person60
person46	hasAgeLessThan	person16
person46	hasAgeLessThan	person96
person46	hasAgeLessThan	person37
person46	hasAgeLessThan	person47
person46	hasAgeLessThan	person33
person46	hasAgeLessThan	person38
person46	hasAgeLessThan	person71
person46	hasAgeLessThan	person64
person46	hasAgeLessThan	person49
person46	hasAgeLessThan	person52
person46	hasAgeLessThan	person61
person46	hasAgeLessThan	person80
person46	hasAgeLessThan	person29
person46	hasAgeLessThan	person58
person46	hasAgeLessThan	person98
person46	hasAgeLessThan	person48
person46	hasAgeLessThan	person20
person46	hasAgeLessThan	person22
person46	hasAgeLessThan	person84
person46	hasAgeLessThan	person62
person46	hasAgeLessThan	person88
person46	hasAgeLessThan	person44
person46	hasAgeLessThan	person7
person46	hasAgeLessThan	person90
person46	hasAgeLessThan	person15
person46	hasAgeLessThan	person5
person46	hasAgeLessThan	person6
person46	hasAgeLessThan	person76
person46	hasAgeLessThan	person86
person46	hasAgeLessThan	person45
person46	hasAgeLessThan	person66
person46	hasAgeLessThan	person92
person46	hasAgeLessThan	person93
person46	hasAgeLessThan	person28
person46	hasAgeLessThan	person54
person46	hasAgeLessThan	person91
person46	hasAgeLessThan	person82
person46	hasAgeLessThan	person69
person46	hasAgeLessThan	person19
person46	hasAgeLessThan	person79
person46	hasAgeLessThan	person21
person46	hasAgeLessThan	person63
person46	hasAgeLessThan	person68
person46	hasAgeLessThan	person18
person46	hasAgeLessThan	person77
person46	hasAgeLessThan	person3
person46	hasAgeLessThan	person51
person46	hasAgeLessThan	person27
person46	hasAgeLessThan	person10
person46	hasAgeLessThan	person1
person46	hasAgeLessThan	person97
person46	hasAgeLessThan	person2
person46	hasAgeLessThan	person75
person46	hasAgeLessThan	person23
person46	hasAgeLessThan	person41
person46	hasAgeLessThan	person42
person46	hasAgeLessThan	person59
person46	hasAgeLessThan	person55
person46	hasAgeLessThan	person56
person46	hasAgeLessThan	person83
person46	hasAgeLessThan	person30
person46	hasAgeLessThan	person26
person46	hasAgeLessThan	person32
person46	hasAgeLessThan	person50
person46	hasAgeLessThan	person81
person46	hasAgeLessThan	person72
person46	hasAgeLessThan	person11
person46	hasAgeLessThan	person17
person46	hasAgeLessThan	person9
person46	hasAgeLessThan	person0
person46	hasAgeLessThan	person40
person46	hasAgeLessThan	person89
person46	hasAgeLessThan	person70
person46	hasAgeLessThan	person94
person46	hasAgeLessThan	person73
person46	hasAgeLessThan	person95
person46	hasAgeLessThan	person35
person65	hasAgeLessThan	person34
person65	hasAgeLessThan	person8
person65	hasAgeLessThan	person78
person65	hasAgeLessThan	person87
person65	hasAgeLessThan	person53
person65	hasAgeLessThan	person13
person65	hasAgeLessThan	person85
person65	hasAgeLessThan	person57
person65	hasAgeLessThan	person67
person65	hasAgeLessThan	person12
person65	hasAgeLessThan	person14
person65	hasAgeLessThan	person25
person65	hasAgeLessThan	person24
person65	hasAgeLessThan	person36
person65	hasAgeLessThan	person4
person65	hasAgeLessThan	person99
person65	hasAgeLessThan	person39
person65	hasAgeLessThan	person43
person65	hasAgeLessThan	person31
person65	hasAgeLessThan	person60
person65	hasAgeLessThan	person16
person65	hasAgeLessThan	person96
person65	hasAgeLessThan	person37
person65	hasAgeLessThan	person47
person65	hasAgeLessThan	person33
person65	hasAgeLessThan	person38
person65	hasAgeLessThan	person71
person65	hasAgeLessThan	person64
person65	hasAgeLessThan	person49
person65	hasAgeLessThan	person52
person65	hasAgeLessThan	person61
person65	hasAgeLessThan	person80
person65	hasAgeLessThan	person29
person65	hasAgeLessThan	person58
person65	hasAgeLessThan	person98
person65	hasAgeLessThan	person48
person65	hasAgeLessThan	person20
person65	hasAgeLessThan	person22
person65	hasAgeLessThan	person84
person65	hasAgeLessThan	person62
person65	hasAgeLessThan	person88
person65	hasAgeLessThan	person44
person65	hasAgeLessThan	person7
person65	hasAgeLessThan	person90
person65	hasAgeLessThan	person15
person65	hasAgeLessThan	person5
person65	hasAgeLessThan	person6
person65	hasAgeLessThan	person76
person65	hasAgeLessThan	person86
person65	hasAgeLessThan	person45
person65	hasAgeLessThan	person66
person65	hasAgeLessThan	person92
person65	hasAgeLessThan	person93
person65	hasAgeLessThan	person28
person65	hasAgeLessThan	person54
person65	hasAgeLessThan	person91
person65	hasAgeLessThan	person82
person65	hasAgeLessThan	person69
person65	hasAgeLessThan	person19
person65	hasAgeLessThan	person79
person65	hasAgeLessThan	person21
person65	hasAgeLessThan	person63
person65	hasAgeLessThan	person68
person65	hasAgeLessThan	person18
person65	hasAgeLessThan	person77
person65	hasAgeLessThan	person3
person65	hasAgeLessThan	person51
person65	hasAgeLessThan	person27
person65	hasAgeLessThan	person10
person65	hasAgeLessThan	person1
person65	hasAgeLessThan	person97
person65	hasAgeLessThan	person2
person65	hasAgeLessThan	person75
person65	hasAgeLessThan	person23
person65	hasAgeLessThan	person41
person65	hasAgeLessThan	person42
person65	hasAgeLessThan	person59
person65	hasAgeLessThan	person55
person65	hasAgeLessThan	person56
person65	hasAgeLessThan	person83
person65	hasAgeLessThan	person30
person65	hasAgeLessThan	person26
person65	hasAgeLessThan	person32
person65	hasAgeLessThan	person50
person65	hasAgeLessThan	person81
person65	hasAgeLessThan	person72
person65	hasAgeLessThan	person11
person65	hasAgeLessThan	person17
person65	hasAgeLessThan	person9
person65	hasAgeLessThan	person0
person65	hasAgeLessThan	person40
person65	hasAgeLessThan	person89
person65	hasAgeLessThan	person70
person65	hasAgeLessThan	person94
person65	hasAgeLessThan	person73
person65	hasAgeLessThan	person95
person65	hasAgeLessThan	person35
person34	hasAgeLessThan	person8
person34	hasAgeLessThan	person78
person34	hasAgeLessThan	person87
person34	hasAgeLessThan	person53
person34	hasAgeLessThan	person13
person34	hasAgeLessThan	person85
person34	hasAgeLessThan	person57
person34	hasAgeLessThan	person67
person34	hasAgeLessThan	person12
person34	hasAgeLessThan	person14
person34	hasAgeLessThan	person25
person34	hasAgeLessThan	person24
person34	hasAgeLessThan	person36
person34	hasAgeLessThan	person4
person34	hasAgeLessThan	person99
person34	hasAgeLessThan	person39
person34	hasAgeLessThan	person43
person34	hasAgeLessThan	person31
person34	hasAgeLessThan	person60
person34	hasAgeLessThan	person16
person34	hasAgeLessThan	person96
person34	hasAgeLessThan	person37
person34	hasAgeLessThan	person47
person34	hasAgeLessThan	person33
person34	hasAgeLessThan	person38
person34	hasAgeLessThan	person71
person34	hasAgeLessThan	person64
person34	hasAgeLessThan	person49
person34	hasAgeLessThan	person52
person34	hasAgeLessThan	person61
person34	hasAgeLessThan	person80
person34	hasAgeLessThan	person29
person34	hasAgeLessThan	person58
person34	hasAgeLessThan	person98
person34	hasAgeLessThan	person48
person34	hasAgeLessThan	person20
person34	hasAgeLessThan	person22
person34	hasAgeLessThan	person84
person34	hasAgeLessThan	person62
person34	hasAgeLessThan	person88
person34	hasAgeLessThan	person44
person34	hasAgeLessThan	person7
person34	hasAgeLessThan	person90
person34	hasAgeLessThan	person15
person34	hasAgeLessThan	person5
person34	hasAgeLessThan	person6
person34	hasAgeLessThan	person76
person34	hasAgeLessThan	person86
person34	hasAgeLessThan	person45
person34	hasAgeLessThan	person66
person34	hasAgeLessThan	person92
person34	hasAgeLessThan	person93
person34	hasAgeLessThan	person28
person34	hasAgeLessThan	person54
person34	hasAgeLessThan	person91
person34	hasAgeLessThan	person82
person34	hasAgeLessThan	person69
person34	hasAgeLessThan	person19
person34	hasAgeLessThan	person79
person34	hasAgeLessThan	person21
person34	hasAgeLessThan	person63
person34	hasAgeLessThan	person68
person34	hasAgeLessThan	person18
person34	hasAgeLessThan	person77
person34	hasAgeLessThan	person3
person34	hasAgeLessThan	person51
person34	hasAgeLessThan	person27
person34	hasAgeLessThan	person10
person34	hasAgeLessThan	person1
person34	hasAgeLessThan	person97
person34	hasAgeLessThan	person2
