age,pc1_raw,pc1_oriented,v_node,model,run,window_condition,removal_percent
11.0,0.014639105372731246,-0.014639105372731246,v11,distmult,without_windows_original,without_windows,0.0
12.0,0.2175287641441078,-0.2175287641441078,v12,distmult,without_windows_original,without_windows,0.0
13.0,-0.1896243367384016,0.1896243367384016,v13,distmult,without_windows_original,without_windows,0.0
14.0,0.06133073846345285,-0.06133073846345285,v14,distmult,without_windows_original,without_windows,0.0
15.0,0.09998985114537581,-0.09998985114537581,v15,distmult,without_windows_original,without_windows,0.0
16.0,-0.07112051928545751,0.07112051928545751,v16,distmult,without_windows_original,without_windows,0.0
17.0,0.03235088962896172,-0.03235088962896172,v17,distmult,without_windows_original,without_windows,0.0
18.0,0.08453310191036496,-0.08453310191036496,v18,distmult,without_windows_original,without_windows,0.0
19.0,0.013099204404089947,-0.013099204404089947,v19,distmult,without_windows_original,without_windows,0.0
20.0,-0.13864714039429482,0.13864714039429482,v20,distmult,without_windows_original,without_windows,0.0
21.0,0.09488128554364592,-0.09488128554364592,v21,distmult,without_windows_original,without_windows,0.0
22.0,-0.28496383641282524,0.28496383641282524,v22,distmult,without_windows_original,without_windows,0.0
23.0,-0.11776039466826618,0.11776039466826618,v23,distmult,without_windows_original,without_windows,0.0
24.0,0.18717732231821219,-0.18717732231821219,v24,distmult,without_windows_original,without_windows,0.0
25.0,0.04156497662702017,-0.04156497662702017,v25,distmult,without_windows_original,without_windows,0.0
26.0,0.23177846177724737,-0.23177846177724737,v26,distmult,without_windows_original,without_windows,0.0
27.0,0.12273754583215749,-0.12273754583215749,v27,distmult,without_windows_original,without_windows,0.0
28.0,-0.043334132886183346,0.043334132886183346,v28,distmult,without_windows_original,without_windows,0.0
29.0,-0.09894948961314784,0.09894948961314784,v29,distmult,without_windows_original,without_windows,0.0
30.0,-0.19392187277845668,0.19392187277845668,v30,distmult,without_windows_original,without_windows,0.0
31.0,0.0072840365751604295,-0.0072840365751604295,v31,distmult,without_windows_original,without_windows,0.0
32.0,0.19236925635240118,-0.19236925635240118,v32,distmult,without_windows_original,without_windows,0.0
33.0,0.24344160862852837,-0.24344160862852837,v33,distmult,without_windows_original,without_windows,0.0
34.0,-0.16765296100295735,0.16765296100295735,v34,distmult,without_windows_original,without_windows,0.0
35.0,-0.052298850574386546,0.052298850574386546,v35,distmult,without_windows_original,without_windows,0.0
36.0,0.02892322480526397,-0.02892322480526397,v36,distmult,without_windows_original,without_windows,0.0
37.0,-0.001378921547862561,0.001378921547862561,v37,distmult,without_windows_original,without_windows,0.0
38.0,-0.07345740996376524,0.07345740996376524,v38,distmult,without_windows_original,without_windows,0.0
39.0,0.1035658875771973,-0.1035658875771973,v39,distmult,without_windows_original,without_windows,0.0
40.0,-0.0360040808274788,0.0360040808274788,v40,distmult,without_windows_original,without_windows,0.0
41.0,0.16739130181712497,-0.16739130181712497,v41,distmult,without_windows_original,without_windows,0.0
42.0,-0.2069728961416935,0.2069728961416935,v42,distmult,without_windows_original,without_windows,0.0
43.0,-0.10892326828851642,0.10892326828851642,v43,distmult,without_windows_original,without_windows,0.0
44.0,-0.07772442024537381,0.07772442024537381,v44,distmult,without_windows_original,without_windows,0.0
45.0,-0.016742990197388553,0.016742990197388553,v45,distmult,without_windows_original,without_windows,0.0
46.0,0.17454891069713,-0.17454891069713,v46,distmult,without_windows_original,without_windows,0.0
47.0,-0.12427598020644848,0.12427598020644848,v47,distmult,without_windows_original,without_windows,0.0
48.0,0.1528719729372656,-0.1528719729372656,v48,distmult,without_windows_original,without_windows,0.0
49.0,0.020850979473787258,-0.020850979473787258,v49,distmult,without_windows_original,without_windows,0.0
50.0,-0.19071613436629,0.19071613436629,v50,distmult,without_windows_original,without_windows,0.0
51.0,0.05854120696324194,-0.05854120696324194,v51,distmult,without_windows_original,without_windows,0.0
52.0,-0.14843282269897815,0.14843282269897815,v52,distmult,without_windows_original,without_windows,0.0
53.0,0.21995661880715245,-0.21995661880715245,v53,distmult,without_windows_original,without_windows,0.0
54.0,0.0758757941800538,-0.0758757941800538,v54,distmult,without_windows_original,without_windows,0.0
55.0,0.10716185324557279,-0.10716185324557279,v55,distmult,without_windows_original,without_windows,0.0
56.0,-0.0781099313848515,0.0781099313848515,v56,distmult,without_windows_original,without_windows,0.0
57.0,-0.17208426789270667,0.17208426789270667,v57,distmult,without_windows_original,without_windows,0.0
58.0,-0.047873365088312435,0.047873365088312435,v58,distmult,without_windows_original,without_windows,0.0
59.0,0.09613490287052719,-0.09613490287052719,v59,distmult,without_windows_original,without_windows,0.0
60.0,-0.056502052199719065,0.056502052199719065,v60,distmult,without_windows_original,without_windows,0.0
61.0,-0.055087985063926315,0.055087985063926315,v61,distmult,without_windows_original,without_windows,0.0
62.0,-0.06886453003081028,0.06886453003081028,v62,distmult,without_windows_original,without_windows,0.0
63.0,0.15361851002350596,-0.15361851002350596,v63,distmult,without_windows_original,without_windows,0.0
64.0,-0.014066674437412722,0.014066674437412722,v64,distmult,without_windows_original,without_windows,0.0
65.0,0.04578813040154892,-0.04578813040154892,v65,distmult,without_windows_original,without_windows,0.0
66.0,0.034945544686804504,-0.034945544686804504,v66,distmult,without_windows_original,without_windows,0.0
67.0,0.09989532852592777,-0.09989532852592777,v67,distmult,without_windows_original,without_windows,0.0
68.0,0.18315281334345185,-0.18315281334345185,v68,distmult,without_windows_original,without_windows,0.0
69.0,-0.01052894609056346,0.01052894609056346,v69,distmult,without_windows_original,without_windows,0.0
70.0,0.06428912029181504,-0.06428912029181504,v70,distmult,without_windows_original,without_windows,0.0
71.0,-0.07724236833722474,0.07724236833722474,v71,distmult,without_windows_original,without_windows,0.0
72.0,0.1390520807761724,-0.1390520807761724,v72,distmult,without_windows_original,without_windows,0.0
73.0,0.07547575380871376,-0.07547575380871376,v73,distmult,without_windows_original,without_windows,0.0
74.0,0.10299456769148059,-0.10299456769148059,v74,distmult,without_windows_original,without_windows,0.0
75.0,-0.15056695909681964,0.15056695909681964,v75,distmult,without_windows_original,without_windows,0.0
76.0,0.09803124414218845,-0.09803124414218845,v76,distmult,without_windows_original,without_windows,0.0
77.0,-0.26212739006305597,0.26212739006305597,v77,distmult,without_windows_original,without_windows,0.0
78.0,-0.1421607925817688,0.1421607925817688,v78,distmult,without_windows_original,without_windows,0.0
79.0,0.020602154305789336,-0.020602154305789336,v79,distmult,without_windows_original,without_windows,0.0
80.0,-0.10145530737036623,0.10145530737036623,v80,distmult,without_windows_original,without_windows,0.0
81.0,-0.1892795991762995,0.1892795991762995,v81,distmult,without_windows_original,without_windows,0.0
82.0,-0.2207317219980398,0.2207317219980398,v82,distmult,without_windows_original,without_windows,0.0
83.0,-0.19091658014810264,0.19091658014810264,v83,distmult,without_windows_original,without_windows,0.0
84.0,0.03770585826143826,-0.03770585826143826,v84,distmult,without_windows_original,without_windows,0.0
85.0,-5.2381548001927506e-05,5.2381548001927506e-05,v85,distmult,without_windows_original,without_windows,0.0
86.0,-0.0042905771788196035,0.0042905771788196035,v86,distmult,without_windows_original,without_windows,0.0
87.0,0.023051800699480457,-0.023051800699480457,v87,distmult,without_windows_original,without_windows,0.0
88.0,-0.07516614164441893,0.07516614164441893,v88,distmult,without_windows_original,without_windows,0.0
89.0,0.06831726176754187,-0.06831726176754187,v89,distmult,without_windows_original,without_windows,0.0
90.0,0.17639060188751582,-0.17639060188751582,v90,distmult,without_windows_original,without_windows,0.0
91.0,0.06082976804239206,-0.06082976804239206,v91,distmult,without_windows_original,without_windows,0.0
92.0,-0.20068150943848978,0.20068150943848978,v92,distmult,without_windows_original,without_windows,0.0
93.0,0.16071442540554742,-0.16071442540554742,v93,distmult,without_windows_original,without_windows,0.0
94.0,-0.20326792648333444,0.20326792648333444,v94,distmult,without_windows_original,without_windows,0.0
95.0,-0.18169326333748903,0.18169326333748903,v95,distmult,without_windows_original,without_windows,0.0
96.0,0.023473738011073306,-0.023473738011073306,v96,distmult,without_windows_original,without_windows,0.0
97.0,-0.04712663425501986,0.04712663425501986,v97,distmult,without_windows_original,without_windows,0.0
98.0,0.08144964142568833,-0.08144964142568833,v98,distmult,without_windows_original,without_windows,0.0
99.0,0.102304692592557,-0.102304692592557,v99,distmult,without_windows_original,without_windows,0.0
100.0,0.08499713372907779,-0.08499713372907779,v100,distmult,without_windows_original,without_windows,0.0
1.0,-0.15965435608253972,-0.15965435608253972,v1,distmult,with_windows_removed_25pct,with_windows,25.0
2.0,-0.12093401797237013,-0.12093401797237013,v2,distmult,with_windows_removed_25pct,with_windows,25.0
3.0,-0.07204144642997513,-0.07204144642997513,v3,distmult,with_windows_removed_25pct,with_windows,25.0
4.0,-0.07279153851027068,-0.07279153851027068,v4,distmult,with_windows_removed_25pct,with_windows,25.0
5.0,-0.17181595519634357,-0.17181595519634357,v5,distmult,with_windows_removed_25pct,with_windows,25.0
6.0,-0.12313681369469591,-0.12313681369469591,v6,distmult,with_windows_removed_25pct,with_windows,25.0
7.0,-0.08076097843252203,-0.08076097843252203,v7,distmult,with_windows_removed_25pct,with_windows,25.0
8.0,-0.1623704455506389,-0.1623704455506389,v8,distmult,with_windows_removed_25pct,with_windows,25.0
9.0,-0.08488381295604372,-0.08488381295604372,v9,distmult,with_windows_removed_25pct,with_windows,25.0
10.0,-0.04334340700766807,-0.04334340700766807,v10,distmult,with_windows_removed_25pct,with_windows,25.0
11.0,-0.08488044020788979,-0.08488044020788979,v11,distmult,with_windows_removed_25pct,with_windows,25.0
12.0,-0.10467203346435419,-0.10467203346435419,v12,distmult,with_windows_removed_25pct,with_windows,25.0
13.0,-0.14511872257827554,-0.14511872257827554,v13,distmult,with_windows_removed_25pct,with_windows,25.0
14.0,-0.06946774702750731,-0.06946774702750731,v14,distmult,with_windows_removed_25pct,with_windows,25.0
15.0,-0.13578538420161398,-0.13578538420161398,v15,distmult,with_windows_removed_25pct,with_windows,25.0
16.0,-0.08083830142206407,-0.08083830142206407,v16,distmult,with_windows_removed_25pct,with_windows,25.0
17.0,-0.17547434923891994,-0.17547434923891994,v17,distmult,with_windows_removed_25pct,with_windows,25.0
18.0,-0.046390914816549736,-0.046390914816549736,v18,distmult,with_windows_removed_25pct,with_windows,25.0
19.0,-0.155072828474448,-0.155072828474448,v19,distmult,with_windows_removed_25pct,with_windows,25.0
20.0,-0.13499440929980772,-0.13499440929980772,v20,distmult,with_windows_removed_25pct,with_windows,25.0
21.0,-0.07090918866605372,-0.07090918866605372,v21,distmult,with_windows_removed_25pct,with_windows,25.0
22.0,-0.10216305311765675,-0.10216305311765675,v22,distmult,with_windows_removed_25pct,with_windows,25.0
23.0,-0.14957425415554046,-0.14957425415554046,v23,distmult,with_windows_removed_25pct,with_windows,25.0
24.0,-0.12251597223735491,-0.12251597223735491,v24,distmult,with_windows_removed_25pct,with_windows,25.0
25.0,-0.11871307336141014,-0.11871307336141014,v25,distmult,with_windows_removed_25pct,with_windows,25.0
26.0,-0.1011470764684513,-0.1011470764684513,v26,distmult,with_windows_removed_25pct,with_windows,25.0
27.0,-0.2097653141336517,-0.2097653141336517,v27,distmult,with_windows_removed_25pct,with_windows,25.0
28.0,-0.17979278387438147,-0.17979278387438147,v28,distmult,with_windows_removed_25pct,with_windows,25.0
29.0,-0.05011674241306001,-0.05011674241306001,v29,distmult,with_windows_removed_25pct,with_windows,25.0
30.0,-0.11348853857843992,-0.11348853857843992,v30,distmult,with_windows_removed_25pct,with_windows,25.0
31.0,-0.0701454983495229,-0.0701454983495229,v31,distmult,with_windows_removed_25pct,with_windows,25.0
32.0,-0.14236503053861663,-0.14236503053861663,v32,distmult,with_windows_removed_25pct,with_windows,25.0
33.0,-0.15203032583251425,-0.15203032583251425,v33,distmult,with_windows_removed_25pct,with_windows,25.0
34.0,-0.20862626065494336,-0.20862626065494336,v34,distmult,with_windows_removed_25pct,with_windows,25.0
35.0,-0.15371605487310433,-0.15371605487310433,v35,distmult,with_windows_removed_25pct,with_windows,25.0
36.0,-0.20004804554894895,-0.20004804554894895,v36,distmult,with_windows_removed_25pct,with_windows,25.0
37.0,-0.0964893338603771,-0.0964893338603771,v37,distmult,with_windows_removed_25pct,with_windows,25.0
38.0,-0.11854668989574216,-0.11854668989574216,v38,distmult,with_windows_removed_25pct,with_windows,25.0
39.0,0.00509843962717296,0.00509843962717296,v39,distmult,with_windows_removed_25pct,with_windows,25.0
40.0,-0.08293194199193676,-0.08293194199193676,v40,distmult,with_windows_removed_25pct,with_windows,25.0
41.0,-0.0935203886495,-0.0935203886495,v41,distmult,with_windows_removed_25pct,with_windows,25.0
42.0,-0.19978484043051986,-0.19978484043051986,v42,distmult,with_windows_removed_25pct,with_windows,25.0
43.0,-0.12172968935864545,-0.12172968935864545,v43,distmult,with_windows_removed_25pct,with_windows,25.0
44.0,-0.11754404818567721,-0.11754404818567721,v44,distmult,with_windows_removed_25pct,with_windows,25.0
45.0,-0.1255546217849371,-0.1255546217849371,v45,distmult,with_windows_removed_25pct,with_windows,25.0
46.0,-0.14754965932411432,-0.14754965932411432,v46,distmult,with_windows_removed_25pct,with_windows,25.0
47.0,-0.0701740336562979,-0.0701740336562979,v47,distmult,with_windows_removed_25pct,with_windows,25.0
48.0,-0.05295872520944969,-0.05295872520944969,v48,distmult,with_windows_removed_25pct,with_windows,25.0
49.0,-0.020124402520629865,-0.020124402520629865,v49,distmult,with_windows_removed_25pct,with_windows,25.0
50.0,-0.1705393764431726,-0.1705393764431726,v50,distmult,with_windows_removed_25pct,with_windows,25.0
51.0,0.08501443420112206,0.08501443420112206,v51,distmult,with_windows_removed_25pct,with_windows,25.0
52.0,0.19495566138715462,0.19495566138715462,v52,distmult,with_windows_removed_25pct,with_windows,25.0
53.0,0.1296389667640466,0.1296389667640466,v53,distmult,with_windows_removed_25pct,with_windows,25.0
54.0,0.16312223083812552,0.16312223083812552,v54,distmult,with_windows_removed_25pct,with_windows,25.0
55.0,0.14156138752510075,0.14156138752510075,v55,distmult,with_windows_removed_25pct,with_windows,25.0
56.0,0.1653133009462346,0.1653133009462346,v56,distmult,with_windows_removed_25pct,with_windows,25.0
57.0,0.13304267390149824,0.13304267390149824,v57,distmult,with_windows_removed_25pct,with_windows,25.0
58.0,0.08228783073367393,0.08228783073367393,v58,distmult,with_windows_removed_25pct,with_windows,25.0
59.0,0.07517657474675528,0.07517657474675528,v59,distmult,with_windows_removed_25pct,with_windows,25.0
60.0,0.15611786739468544,0.15611786739468544,v60,distmult,with_windows_removed_25pct,with_windows,25.0
61.0,0.12462829187105046,0.12462829187105046,v61,distmult,with_windows_removed_25pct,with_windows,25.0
